GenerationFileの情報,エージェントID,発生時刻1,発生時刻2,到着時刻1,到着時刻2,移動時間1,移動時間2
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08378,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag761" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09275,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag809" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11470,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag650" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag12795,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag551" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01656,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag246" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06591,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag864" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag07330,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag509" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08512,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag743" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09717,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag821" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09569,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag467" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10569,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag809" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09481,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag613" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00700,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag118" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03246,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag557" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06720,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag558" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04084,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag743" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08961,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09982,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag743" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09497,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag826" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10298,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10083,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag669" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01346,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag551" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03396,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag666" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04321,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag864" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag07956,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08541,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09074,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag118" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02731,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag667" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02341,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag118" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03258,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag685" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05650,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag551" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04252,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag761" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag07747,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag742" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11962,12:00:00,0,12:11:30,690,00:11:30,690
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag559" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11825,12:00:00,0,12:11:30,690,00:11:30,690
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag809" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10427,12:00:00,0,12:11:30,690,00:11:30,690
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag257" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag12118,12:00:00,0,12:11:30,690,00:11:30,690
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag467" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02112,12:00:00,0,12:11:30,690,00:11:30,690
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag761" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10942,12:00:00,0,12:11:30,690,00:11:30,690
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09803,12:00:00,0,12:11:30,690,00:11:30,690
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag615" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10762,12:00:00,0,12:11:30,690,00:11:30,690
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08396,12:00:00,0,12:11:31,691,00:11:31,691
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag821" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08301,12:00:00,0,12:11:31,691,00:11:31,691
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag615" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09418,12:00:00,0,12:11:31,691,00:11:31,691
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag509" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11507,12:00:00,0,12:11:31,691,00:11:31,691
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag317" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01321,12:00:00,0,12:11:31,691,00:11:31,691
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag751" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03407,12:00:00,0,12:11:31,691,00:11:31,691
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag557" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06736,12:00:00,0,12:11:31,691,00:11:31,691
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag177" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06230,12:00:00,0,12:11:31,691,00:11:31,691
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10683,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag559" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10651,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag866" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00100,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag812" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03636,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag928" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03385,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag751" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04351,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag177" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag07951,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag240" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06576,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag640" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05173,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag761" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09859,12:00:00,0,12:11:32,692,00:11:32,692
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag764" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11839,12:00:00,0,12:11:33,693,00:11:33,693
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag559" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10177,12:00:00,0,12:11:33,693,00:11:33,693
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag809" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11201,12:00:00,0,12:11:33,693,00:11:33,693
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag118" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03184,12:00:00,0,12:11:33,693,00:11:33,693
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag751" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04344,12:00:00,0,12:11:33,693,00:11:33,693
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05585,12:00:00,0,12:11:33,693,00:11:33,693
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag885" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06478,12:00:00,0,12:11:33,693,00:11:33,693
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08589,12:00:00,0,12:11:33,693,00:11:33,693
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag118" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00755,12:00:00,0,12:11:34,694,00:11:34,694
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag139" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01502,12:00:00,0,12:11:34,694,00:11:34,694
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag651" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03904,12:00:00,0,12:11:34,694,00:11:34,694
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag751" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03518,12:00:00,0,12:11:34,694,00:11:34,694
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag558" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04439,12:00:00,0,12:11:34,694,00:11:34,694
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag118" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03055,12:00:00,0,12:11:34,694,00:11:34,694
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag07907,12:00:00,0,12:11:34,694,00:11:34,694
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag240" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag07648,12:00:00,0,12:11:34,694,00:11:34,694
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag118" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00756,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag509" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag12442,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag707" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00420,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag509" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag12158,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag559" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag12064,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag751" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03546,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag669" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05884,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag928" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06327,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag821" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08744,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag761" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag07211,12:00:00,0,12:11:35,695,00:11:35,695
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag809" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11946,12:00:00,0,12:11:36,696,00:11:36,696
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag633" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09516,12:00:00,0,12:11:36,696,00:11:36,696
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag761" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11789,12:00:00,0,12:11:36,696,00:11:36,696
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag633" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09383,12:00:00,0,12:11:36,696,00:11:36,696
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag509" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag12634,12:00:00,0,12:11:36,696,00:11:36,696
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag928" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag07829,12:00:00,0,12:11:36,696,00:11:36,696
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08352,12:00:00,0,12:11:37,697,00:11:37,697
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag559" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09596,12:00:00,0,12:11:37,697,00:11:37,697
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag864" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08173,12:00:00,0,12:11:37,697,00:11:37,697
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag742" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00802,12:00:00,0,12:11:37,697,00:11:37,697
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag118" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00732,12:00:00,0,12:11:37,697,00:11:37,697
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag640" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05075,12:00:00,0,12:11:37,697,00:11:37,697
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag859" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08612,12:00:00,0,12:11:37,697,00:11:37,697
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag510" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10716,12:00:00,0,12:11:37,697,00:11:37,697
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag764" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11604,12:00:00,0,12:11:38,698,00:11:38,698
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag509" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag12443,12:00:00,0,12:11:38,698,00:11:38,698
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag118" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00269,12:00:00,0,12:11:38,698,00:11:38,698
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag666" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04647,12:00:00,0,12:11:38,698,00:11:38,698
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag751" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04484,12:00:00,0,12:11:38,698,00:11:38,698
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag558" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04220,12:00:00,0,12:11:38,698,00:11:38,698
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag683" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05314,12:00:00,0,12:11:38,698,00:11:38,698
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag139" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06075,12:00:00,0,12:11:38,698,00:11:38,698
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag615" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag09827,12:00:00,0,12:11:38,698,00:11:38,698
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag240" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag07056,12:00:00,0,12:11:39,699,00:11:39,699
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag761" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag10075,12:00:00,0,12:11:39,699,00:11:39,699
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag633" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01726,12:00:00,0,12:11:39,699,00:11:39,699
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag650" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag12135,12:00:00,0,12:11:39,699,00:11:39,699
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag467" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01327,12:00:00,0,12:11:39,699,00:11:39,699
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag751" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03833,12:00:00,0,12:11:39,699,00:11:39,699
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag557" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06837,12:00:00,0,12:11:39,699,00:11:39,699
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag928" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag08802,12:00:00,0,12:11:39,699,00:11:39,699
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag613" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00712,12:00:00,0,12:11:40,700,00:11:40,700
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag162" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag11220,12:00:00,0,12:11:40,700,00:11:40,700
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag633" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01740,12:00:00,0,12:11:40,700,00:11:40,700
