GenerationFileの情報,エージェントID,発生時刻1,発生時刻2,到着時刻1,到着時刻2,移動時間1,移動時間2
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag550" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05040,12:00:00,0,12:10:49,649,00:10:49,649
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag552" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05069,12:00:00,0,12:10:49,649,00:10:49,649
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag550" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04392,12:00:00,0,12:10:49,649,00:10:49,649
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag936" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05563,12:00:00,0,12:10:49,649,00:10:49,649
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03774,12:00:00,0,12:10:49,649,00:10:49,649
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01805,12:00:00,0,12:10:49,649,00:10:49,649
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag553" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04343,12:00:00,0,12:10:50,650,00:10:50,650
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag552" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05635,12:00:00,0,12:10:50,650,00:10:50,650
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag553" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04398,12:00:00,0,12:10:51,651,00:10:51,651
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01836,12:00:00,0,12:10:51,651,00:10:51,651
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag552" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04711,12:00:00,0,12:10:52,652,00:10:52,652
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03790,12:00:00,0,12:10:52,652,00:10:52,652
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag1019" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04788,12:00:00,0,12:10:53,653,00:10:53,653
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01468,12:00:00,0,12:10:53,653,00:10:53,653
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag380" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02853,12:00:00,0,12:10:54,654,00:10:54,654
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03605,12:00:00,0,12:10:54,654,00:10:54,654
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag552" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04590,12:00:00,0,12:10:55,655,00:10:55,655
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag1019" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04412,12:00:00,0,12:10:55,655,00:10:55,655
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02332,12:00:00,0,12:10:55,655,00:10:55,655
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02085,12:00:00,0,12:10:56,656,00:10:56,656
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag704" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05464,12:00:00,0,12:10:56,656,00:10:56,656
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag936" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05889,12:00:00,0,12:10:57,657,00:10:57,657
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04052,12:00:00,0,12:10:57,657,00:10:57,657
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00900,12:00:00,0,12:10:58,658,00:10:58,658
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01293,12:00:00,0,12:10:58,658,00:10:58,658
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03520,12:00:00,0,12:10:59,659,00:10:59,659
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag552" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05700,12:00:00,0,12:10:59,659,00:10:59,659
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03500,12:00:00,0,12:11:00,660,00:11:00,660
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag936" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04277,12:00:00,0,12:11:00,660,00:11:00,660
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag239" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05904,12:00:00,0,12:11:01,661,00:11:01,661
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag552" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06007,12:00:00,0,12:11:01,661,00:11:01,661
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02372,12:00:00,0,12:11:01,661,00:11:01,661
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag112" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02369,12:00:00,0,12:11:01,661,00:11:01,661
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01792,12:00:00,0,12:11:02,662,00:11:02,662
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag936" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05067,12:00:00,0,12:11:02,662,00:11:02,662
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03669,12:00:00,0,12:11:02,662,00:11:02,662
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag843" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02624,12:00:00,0,12:11:03,663,00:11:03,663
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03908,12:00:00,0,12:11:03,663,00:11:03,663
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag239" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06010,12:00:00,0,12:11:03,663,00:11:03,663
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag112" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03727,12:00:00,0,12:11:03,663,00:11:03,663
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag936" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05931,12:00:00,0,12:11:04,664,00:11:04,664
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04463,12:00:00,0,12:11:04,664,00:11:04,664
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03101,12:00:00,0,12:11:05,665,00:11:05,665
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag112" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02621,12:00:00,0,12:11:05,665,00:11:05,665
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04023,12:00:00,0,12:11:05,665,00:11:05,665
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag380" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05338,12:00:00,0,12:11:05,665,00:11:05,665
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag239" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05761,12:00:00,0,12:11:06,666,00:11:06,666
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04969,12:00:00,0,12:11:06,666,00:11:06,666
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag552" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05897,12:00:00,0,12:11:07,667,00:11:07,667
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag112" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00838,12:00:00,0,12:11:07,667,00:11:07,667
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag728" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04111,12:00:00,0,12:11:07,667,00:11:07,667
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02437,12:00:00,0,12:11:07,667,00:11:07,667
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01790,12:00:00,0,12:11:08,668,00:11:08,668
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04880,12:00:00,0,12:11:08,668,00:11:08,668
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05092,12:00:00,0,12:11:09,669,00:11:09,669
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02438,12:00:00,0,12:11:09,669,00:11:09,669
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02227,12:00:00,0,12:11:09,669,00:11:09,669
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04240,12:00:00,0,12:11:10,670,00:11:10,670
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02471,12:00:00,0,12:11:10,670,00:11:10,670
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag728" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04547,12:00:00,0,12:11:11,671,00:11:11,671
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05456,12:00:00,0,12:11:11,671,00:11:11,671
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04790,12:00:00,0,12:11:12,672,00:11:12,672
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01304,12:00:00,0,12:11:12,672,00:11:12,672
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04789,12:00:00,0,12:11:13,673,00:11:13,673
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04327,12:00:00,0,12:11:13,673,00:11:13,673
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05610,12:00:00,0,12:11:14,674,00:11:14,674
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03875,12:00:00,0,12:11:14,674,00:11:14,674
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag383" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02228,12:00:00,0,12:11:14,674,00:11:14,674
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04239,12:00:00,0,12:11:15,675,00:11:15,675
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag382" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01117,12:00:00,0,12:11:15,675,00:11:15,675
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01530,12:00:00,0,12:11:16,676,00:11:16,676
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02373,12:00:00,0,12:11:16,676,00:11:16,676
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04830,12:00:00,0,12:11:17,677,00:11:17,677
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04925,12:00:00,0,12:11:17,677,00:11:17,677
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag383" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03396,12:00:00,0,12:11:18,678,00:11:18,678
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag383" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02374,12:00:00,0,12:11:18,678,00:11:18,678
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag380" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03755,12:00:00,0,12:11:18,678,00:11:18,678
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04687,12:00:00,0,12:11:19,679,00:11:19,679
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag556" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05943,12:00:00,0,12:11:19,679,00:11:19,679
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag704" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05465,12:00:00,0,12:11:19,679,00:11:19,679
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05368,12:00:00,0,12:11:19,679,00:11:19,679
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag239" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04885,12:00:00,0,12:11:19,679,00:11:19,679
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag557" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00387,12:00:00,0,12:11:20,680,00:11:20,680
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag239" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05567,12:00:00,0,12:11:20,680,00:11:20,680
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag383" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02370,12:00:00,0,12:11:20,680,00:11:20,680
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag380" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05606,12:00:00,0,12:11:21,681,00:11:21,681
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag383" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00762,12:00:00,0,12:11:21,681,00:11:21,681
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05298,12:00:00,0,12:11:22,682,00:11:22,682
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag553" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04542,12:00:00,0,12:11:22,682,00:11:22,682
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag2" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01800,12:00:00,0,12:11:22,682,00:11:22,682
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02995,12:00:00,0,12:11:23,683,00:11:23,683
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag556" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05821,12:00:00,0,12:11:23,683,00:11:23,683
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05694,12:00:00,0,12:11:23,683,00:11:23,683
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05369,12:00:00,0,12:11:23,683,00:11:23,683
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag557" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00585,12:00:00,0,12:11:23,683,00:11:23,683
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag843" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02803,12:00:00,0,12:11:24,684,00:11:24,684
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03102,12:00:00,0,12:11:24,684,00:11:24,684
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag556" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03954,12:00:00,0,12:11:24,684,00:11:24,684
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag2" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01862,12:00:00,0,12:11:24,684,00:11:24,684
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag383" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02371,12:00:00,0,12:11:25,685,00:11:25,685
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03714,12:00:00,0,12:11:25,685,00:11:25,685
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag239" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05871,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag4" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03005,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag383" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02633,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag381" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01183,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag383" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02522,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag940" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00787,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag940" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00788,12:00:00,0,12:11:26,686,00:11:26,686
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05695,12:00:00,0,12:11:27,687,00:11:27,687
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag239" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05743,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag556" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05692,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04223,12:00:00,0,12:11:28,688,00:11:28,688
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag391" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04677,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag939" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05728,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag239" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04229,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag731" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04117,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag383" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04073,12:00:00,0,12:11:29,689,00:11:29,689
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag732" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04633,12:00:00,0,12:11:30,690,00:11:30,690
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag239" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04491,12:00:00,0,12:11:30,690,00:11:30,690
